,molecule_chembl_id,standard_value,canonical_smiles,bio_class
1490,CHEMBL9509,1700.0,COc1cc(C2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3OC2CO)ccc1O,intermediate
1491,CHEMBL589325,4500.0,COc1cc([C@H]2Oc3c(O)cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3[C@@H]2CO)ccc1O,intermediate
1492,CHEMBL130493,3200.0,COc1cc([C@@H]2Oc3c(O)cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3[C@H]2CO)ccc1O,intermediate
1493,CHEMBL4076992,7600.0,COc1cc([C@@H]2Oc3c(O)cc(-c4oc5cc(O)cc(O)c5c(=O)c4O)cc3[C@H]2CO)ccc1O,intermediate
1494,CHEMBL2397733,2600.0,COc1cc([C@H]2[C@H]3C=C([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)[C@H]4[C@@H]2CO[C@@]4(O)C3=O)ccc1O,intermediate
1495,CHEMBL3542340,4900.0,COc1cc([C@@H]2Oc3ccc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3O[C@H]2CO)ccc1O,intermediate
1496,CHEMBL592676,2100.0,COc1cc([C@H]2Oc3ccc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)cc3O[C@@H]2CO)ccc1O,intermediate
1497,CHEMBL4592030,1740.0,O=C1/C(=C/c2ccc(O)cc2)CC/C1=C\c1ccc(O)cc1O,intermediate
1498,CHEMBL196,386500.0,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,inactive
1499,CHEMBL4468948,396100.0,Fc1ccc(-c2csc(N/N=C/c3cc4ccccc4s3)n2)cc1,inactive
1500,CHEMBL4519104,390100.0,Clc1ccc(-c2csc(N/N=C/c3cc4ccccc4s3)n2)cc1,inactive
1501,CHEMBL4448283,433300.0,Brc1ccc(-c2csc(N/N=C/c3cc4ccccc4s3)n2)cc1,inactive
1502,CHEMBL4474163,430600.0,Ic1ccc(-c2csc(N/N=C/c3cc4ccccc4s3)n2)cc1,inactive
1503,CHEMBL4520262,466400.0,Cc1ccc(-c2csc(N/N=C/c3cc4ccccc4s3)n2)cc1,inactive
1504,CHEMBL4450682,328500.0,C(=N/Nc1nc(C23CC4CC(CC(C4)C2)C3)cs1)\c1cc2ccccc2s1,inactive
1505,CHEMBL4475486,212000.0,COc1ccc(/C=N/c2ccccc2)cc1,inactive
1506,CHEMBL1091624,145000.0,Oc1ccc(/C=N/c2ccccc2)cc1,inactive
1507,CHEMBL205927,250000.0,Oc1ccccc1/C=N/c1ccccc1,inactive
1508,CHEMBL2323361,61690.0,COc1ccc(/N=C/c2ccc(O)c(O)c2)cc1,inactive
1509,CHEMBL4457355,51490.0,COc1ccc(/N=C/c2ccc(O)cc2O)cc1,inactive
1510,CHEMBL1093246,17220.0,Oc1ccc(/N=C/c2ccc(O)c(O)c2)cc1,inactive
1511,CHEMBL4518785,200770.0,Cc1ccc(S(=O)(=O)Oc2ccccc2/N=N/c2ccc(O)cc2)cc1,inactive
1512,CHEMBL4561722,17850.0,Cc1ccc(S(=O)(=O)Oc2ccccc2/N=N/c2ccc(O)cc2O)cc1,inactive
1513,CHEMBL4458968,44110.0,Oc1ccc(/N=N/c2ccccc2O)cc1,inactive
1514,CHEMBL1275969,9530.0,CC(C)c1ccccc(=O)c1O,intermediate
1515,CHEMBL48310,90.0,CC(C)c1cccc(=O)c(O)c1,active
1516,CHEMBL1275999,70.0,CC(C)c1ccc(O)c(=O)cc1,active
1517,CHEMBL201626,38700.0,O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)cc(O)c21,inactive
1518,CHEMBL3978212,1500.0,O=C1/C(=C/c2ccc(=O)n(O)c2)Oc2cc(O)ccc21,intermediate
1519,CHEMBL287556,53700.0,O=c1cc(CO)occ1O,inactive
1520,CHEMBL199975,31700.0,O=C1/C(=C/c2ccc(O)cc2)Oc2cccc(O)c21,inactive
1521,CHEMBL426110,38400.0,O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)ccc21,inactive
1522,CHEMBL3092388,1000000.0,O=C(O)c1ccccc1-c1ccccc1,inactive
1523,CHEMBL123234,6970.0,O=C(O)c1cccc(-c2ccccc2)c1,intermediate
1524,CHEMBL107057,63240.0,O=C(O)c1ccc(-c2ccccc2)cc1,inactive
1525,CHEMBL541,224500.0,O=C(O)c1ccccc1,inactive
1526,CHEMBL3092388,1000000.0,O=C(O)c1ccccc1-c1ccccc1,inactive
1527,CHEMBL123234,36320.0,O=C(O)c1cccc(-c2ccccc2)c1,inactive
1528,CHEMBL107057,216050.0,O=C(O)c1ccc(-c2ccccc2)cc1,inactive
1529,CHEMBL541,822110.0,O=C(O)c1ccccc1,inactive
1530,CHEMBL541,710000.0,O=C(O)c1ccccc1,inactive
1531,CHEMBL21932,420000.0,COc1ccc(C(=O)O)cc1,inactive
1532,CHEMBL542,3800.0,Nc1ccc(C(=O)O)cc1,intermediate
1533,CHEMBL18688,120000.0,Oc1nc(-c2ccc(F)cc2)nc2ccccc12,inactive
1534,CHEMBL287556,45000.0,O=c1cc(CO)occ1O,inactive
1535,CHEMBL4575873,65000.0,CC(=O)N/C(=C\c1ccc(O)cc1)C(=O)O,inactive
1536,CHEMBL3806298,470000.0,CC(C)CCCCCCC(=O)N/C(=C\c1ccc(O)cc1)C(=O)O,inactive
1537,CHEMBL4556405,180000.0,O=C(O)/C(=C/c1ccc(O)cc1)NC(=O)c1ccccc1,inactive
1538,CHEMBL3805142,250000.0,CCCCCCCCC(=O)N/C(=C\c1ccc(O)cc1)C(=O)O,inactive
1539,CHEMBL3805523,130000.0,CCCCCCCCCC(=O)N/C(=C\c1ccc(O)cc1)C(=O)O,inactive
